x_dense,y_spline,y_bptt
1359.2822822822811,865.3055888987641,865.7810966239324
1361.1161161161149,865.8978172065423,866.4273926278963
1362.9499499499489,866.392256066753,867.0679272729728
1364.7837837837826,866.8683575682448,867.7026790621214
1366.6176176176166,867.3060654410291,868.3316266384011
1368.4514514514503,867.6661794652415,868.9547487846764
1370.285285285284,868.0037209218981,869.5720244233735
1372.119119119118,868.3256439552325,870.1834326162082
1373.9529529529518,868.6060635593607,870.7889525639266
1375.7867867867856,868.863503059308,871.3885636060384
1377.6206206206195,869.1275785279685,871.9822452205524
1379.4544544544533,869.3931538832546,872.5699770237102
1381.288288288287,869.6407232845837,873.1517387697288
1383.122122122121,869.9277350801405,873.7275103505267
1384.9559559559548,870.2171991509202,874.2972717954722
