x_dense,y_spline
1896.5955955955956,759.9488976890063
1898.4294294294293,758.4172759272492
1900.2632632632633,757.0281494683409
1902.097097097097,755.1444831615045
1903.9309309309308,753.8603075063284
1905.7647647647648,752.2588215006365
1907.5985985985985,750.6150928367325
1909.4324324324325,749.0197759849232
1911.2662662662663,747.4284191826231
1913.1001001001,745.4338275133307
1914.933933933934,743.5030868305391
1916.7677677677677,741.7813114125352
1918.6016016016015,739.8966000817603
1920.4354354354355,737.863108299918
1922.2692692692692,735.9250889140815
1924.103103103103,734.0516027444419
1925.936936936937,731.7075121153022
1927.7707707707707,729.5732553581752
1929.6046046046047,727.9795469067511
1931.4384384384384,726.4935314636894
1933.2722722722722,724.6530919794277
1935.1061061061062,723.129708411031
1936.93993993994,721.3362860942716
1938.7737737737737,719.9073486055526
1940.6076076076076,718.051334573003
1942.4414414414414,716.4535910628431
1944.2752752752754,714.4339231670515
1946.109109109109,713.1779725672783
1947.9429429429429,711.5575336066149
1949.7767767767768,709.8223994206397
1951.6106106106106,708.2609697475337
1953.4444444444443,706.6814962930756
1955.2782782782783,705.2883772929449
1957.112112112112,703.4741862992034
1958.9459459459458,701.9330186675303
1960.7797797797798,699.6578284813104
1962.6136136136136,697.4597534024794
1964.4474474474475,695.8619654741013
1966.2812812812813,694.1748057171119
1968.115115115115,692.2043417609596
1969.948948948949,690.3928304756375
1971.7827827827828,688.7593137537076
1973.6166166166165,687.1541225248402
1975.4504504504505,686.0748850286357
1977.2842842842842,684.6733960720155
1979.118118118118,683.2393355553966
1980.951951951952,681.8044815869032
1982.7857857857857,680.1589949936032
1984.6196196196197,678.6014154048238
1986.4534534534534,677.0411386112141
1988.2872872872872,675.4575978087202
1990.1211211211212,673.0855752857819
1991.954954954955,671.5691520661594
1993.7887887887887,669.798170554359
1995.6226226226227,668.2764964075038
1997.4564564564564,666.5320136516633
1999.2902902902902,664.4653800520124
2001.1241241241241,663.1086595134229
2002.957957957958,660.9931139420295
2004.7917917917919,659.119820055073
2006.6256256256256,657.0823082277316
2008.4594594594594,655.5800319189734
2010.2932932932933,653.358433289838
2012.127127127127,651.6457971912007
2013.9609609609608,649.8100462220523
2015.7947947947948,647.903350595781
2017.6286286286286,645.9710252506184
2019.4624624624623,643.6648653840931
2021.2962962962963,642.0281226648207
2023.13013013013,639.9172385921729
2024.963963963964,637.614186349426
2026.7977977977978,635.1652246306913
2028.6316316316315,632.9522515286994
2030.4654654654655,630.737418856768
2032.2992992992993,628.8508554022334
2034.133133133133,626.6599095651109
2035.966966966967,624.6014250503076
2037.8008008008007,622.3792994141463
2039.6346346346345,620.4860999684294
2041.4684684684685,618.6056801286584
2043.3023023023022,616.7246714631773
2045.1361361361362,614.996874753697
2046.96996996997,613.4124656816731
2048.803803803804,611.5361625588768
2050.6376376376375,610.3960337196214
2052.4714714714714,608.5657951330851
2054.3053053053054,607.1749323768349
2056.139139139139,605.5869489750659
2057.972972972973,604.0139222939115
2059.806806806807,601.8576067699676
2061.6406406406404,599.881867103951
2063.4744744744744,598.2603034269805
2065.3083083083084,596.517414052174
2067.142142142142,594.7253575013526
2068.975975975976,592.7670811801243
2070.80980980981,590.8601505867946
2072.6436436436434,588.5447582712836
2074.4774774774774,586.7688594440668
2076.3113113113113,585.2799479284254
2078.145145145145,583.3758198992967
2079.9789789789793,581.6944255474175
2081.812812812813,580.3231233284617
2083.6466466466463,578.5768604086375
2085.4804804804808,576.8891899047437
2087.3143143143143,575.1248261317619
2089.148148148148,573.3027058158893
2090.9819819819822,571.4475611706193
2092.8158158158158,569.8850876252243
2094.6496496496493,568.480781847837
2096.4834834834837,566.7365828257817
2098.3173173173172,564.9480626036883
2100.151151151151,563.0549395589735
2101.984984984985,560.6132670464831
2103.8188188188187,558.9752722319569
2105.6526526526527,556.9100665182127
2107.4864864864867,554.741163500756
2109.32032032032,552.4771903087831
2111.154154154154,550.1800257597632
2112.987987987988,547.8923097950994
2114.8218218218217,545.517759987385
2116.6556556556557,543.1063450253824
2118.4894894894896,540.719791696256
2120.323323323323,538.3483989191398
2122.157157157157,535.9668930402901
2123.990990990991,534.0371623585497
2125.8248248248246,531.3865639470027
2127.6586586586586,529.1410533479215
2129.4924924924926,527.1017498028739
2131.326326326326,524.9015790749976
2133.16016016016,522.4584387074699
2134.993993993994,520.1944653242074
2136.8278278278276,517.9766762513296
2138.6616616616616,515.8076199456908
2140.4954954954956,513.6950108409015
2142.329329329329,511.6466981710985
2144.163163163163,509.6705071649531
2145.996996996997,507.77425840171486
2147.8308308308306,505.9657719471652
2149.6646646646645,504.2528678243118
2151.4984984984985,502.64336605350553
2153.332332332332,501.14508665502524
2155.1661661661665,499.7658496491602
2157.0,498.5134750562044
